task_id,family,route,signature_lane,primary_category,transformations,estimated_complexity,grid_size_changed,current_cost,current_points,strict_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,compiler_lane,compiler_priority_score,next_action,lowering_bias,risk_note
62,point_to_line_pattern,same_shape_global_transform,,Pattern_Recognition,Background Separation | Color Mapping | Filling Regions | Object Detection | Translation,5,False,30609,14.670950637656585,30609,3.932119707127267,4.807588444481169,0.0,LOCAL_PREDICATE_FILL_COMPILER,28.09459319217921,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
279,signature_lookup_current,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection,2,False,26330,14.821535747509644,26330,3.7815345972742076,4.65700333462811,0.26285052015638755,COLOR_ROLE_COMPILER,28.085358313295437,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
371,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,5,False,21181,15.039140167606002,21181,3.56393017717785,4.439398914531752,1.4591864526357963,LOCAL_PREDICATE_FILL_COMPILER,28.074235691436403,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
376,crop_resize,crop_or_resize,,Spatial_and_Geometric,Tiling,4,True,23413,14.938953297362508,23413,3.6641170474213443,4.539585784775246,0.0,CROP_SHAPE_COMPILER,27.986577233943674,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
270,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Shifting | Translation,6,False,27301,14.785321389461183,27301,3.817748955322669,4.693217692676571,1.0226040473695264,OBJECT_MOVE_COMPILER,27.94227475240591,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
240,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Reflection | Symmetry Completion,5,False,27847,14.765519480374964,27847,3.837550864408888,4.71301960176279,0.25278270655234714,LOCAL_PREDICATE_FILL_COMPILER,27.906354195697457,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
390,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Object Detection | Translation,4,False,24692,14.885765416486214,24692,3.7173049282976383,4.59277366565154,0.3911304671413536,OBJECT_MOVE_COMPILER,27.89240021991347,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
82,signature_lookup_current,sparse_edit_or_object_completion,,Spatial_and_Geometric,Tiling,3,False,23479,14.936138316402742,23479,3.66693202838111,4.542400765735012,0.48749027275831835,TILE_SCALE_COMPILER,27.734702528839748,profile examples and synthesize nonlookup rule,static Slice/Gather/Tile only with cost guard; prefer fixed shapes,medium: full-grid Tile often loses on cost
287,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Reflection | Symmetry Completion,4,False,22566,14.975800372301608,22566,3.627269972482244,4.502738709836146,0.4932986547044891,SYMMETRY_LINE_COMPILER,27.505442766365807,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
183,signature_lookup_current,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection,6,True,24878,14.87826084223009,24878,3.7248095025537626,4.600278239907665,0.3350663598256176,CROP_SHAPE_COMPILER,27.35333150447661,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
96,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Object Detection | Symmetry Completion,7,True,26948,14.79833563791945,26948,3.8047347068644015,4.680203444218304,0.0,CROP_SHAPE_COMPILER,27.330283190602017,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
189,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,6,True,24649,14.887508389303385,24649,3.7155619554804673,4.591030692834369,0.33848651593872425,CROP_SHAPE_COMPILER,27.302976456206498,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
55,region_partition_fill,same_shape_global_transform,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Sorting,6,False,26370,14.820017720652668,26370,3.7830526241311837,4.658521361485086,0.0,LOCAL_PREDICATE_FILL_COMPILER,27.20019069420271,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
310,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,6,True,25739,14.844237369643414,25739,3.7588329751404377,4.63430171249434,0.09548502705626838,CROP_SHAPE_COMPILER,27.198100340842636,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
86,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Magnification | Object Detection,7,False,25857,14.83966336368449,25857,3.7634069810993616,4.638875718453264,0.0,LOCAL_PREDICATE_FILL_COMPILER,27.082316836011778,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
397,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection,6,False,21041,15.045771805760689,21041,3.5572985390231633,4.432767276377065,0.7206596961439207,LOCAL_PREDICATE_FILL_COMPILER,26.92665572777047,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
169,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Sorting,6,False,23629,14.929769949800432,23629,3.6733003949834195,4.548769132337322,0.8814197967737485,COLOR_ROLE_COMPILER,26.86380701447675,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
143,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Sorting,6,False,19441,15.12486048297936,19441,3.4782098618044923,4.353678599158394,1.63159400909238,COLOR_ROLE_COMPILER,26.81852513388113,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
79,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Cropping | Object Detection | Symmetry Completion,6,True,21383,15.029648507210364,21383,3.5734218375734876,4.44889057492739,0.5104203994843957,CROP_SHAPE_COMPILER,26.708036574083128,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
8,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,5,False,23289,14.94426357492621,23289,3.6588067698576427,4.534275507211545,0.7913814647913693,OBJECT_MOVE_COMPILER,26.641787765748518,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
31,crop_resize,crop_or_resize,,Object_Based,Cropping | Object Detection,3,True,18616,15.168223295017873,18616,3.4348470497659793,4.310315787119881,0.0,CROP_SHAPE_COMPILER,26.610957248011484,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
175,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Flood Fill | In-painting,5,False,23859,14.920083216374755,23859,3.6829871284090974,4.558455865762999,0.0,LOCAL_PREDICATE_FILL_COMPILER,26.599797719870192,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
168,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Object Detection | Reflection | Rotation | Symmetry Completion,6,False,20403,15.076562772156251,20403,3.526507572627601,4.401976309981503,1.2824347507012277,SYMMETRY_LINE_COMPILER,26.584572511233056,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
119,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Reflection | Symmetry Completion,4,False,16640,15.280435285624801,16640,3.322635059159051,4.198103796512953,0.9218651342562758,SYMMETRY_LINE_COMPILER,26.320483005754326,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
242,signature_lookup_current,crop_or_resize,,Pattern_Recognition,Cropping | Filling Regions | Object Detection | Symmetry Completion,6,True,20119,15.090580078810763,20119,3.5124902659730886,4.387959003326991,0.46709519323336224,CROP_SHAPE_COMPILER,26.277459335104183,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
268,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Flood Fill | Object Detection,5,False,22387,14.983764287772118,22387,3.619306057011734,4.494774794365636,0.0,LOCAL_PREDICATE_FILL_COMPILER,26.21771129148601,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
341,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection | Translation,6,False,18865,15.15493636760159,18865,3.4481339771822626,4.323602714536165,0.6562533789725915,LOCAL_PREDICATE_FILL_COMPILER,26.17505888096807,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
163,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Gravity | Object Detection | Sorting,7,False,24085,14.910655480935679,24085,3.692414863848173,4.567883601202075,0.3429787223004048,OBJECT_MOVE_COMPILER,26.17083221595525,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
148,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Gravity | Object Detection,6,False,22029,14.99988495388028,22029,3.6031853909035725,4.4786541282574746,0.0,LOCAL_PREDICATE_FILL_COMPILER,26.120987294837043,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
