template_id,count,patch_shape,patch_cells,marker_color_count,marker_signature,estimated_kernel_params,lowering_role
T243,1,4x7,28,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [3, 0], [3, 1], [3, 3], [3, 4], [3, 5], [3, 6]]], [9, ",28,common_used_template
T244,1,2x2,4,2,"{""markers"": [[3, [[0, 0]]], [4, [[0, 0], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 3], [1, 0, 4], [1, 1, 4]], ""shape"": [2, 2]}",4,distractor_or_rare
T245,1,2x4,8,2,"{""markers"": [[3, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 3]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [0, 3, 9], [1, 0, 9], [1, 1, 9], [1, 2, 3], [1, 3, 9]], ""shape"": [2, 4]}",8,common_used_template
T246,1,6x2,12,2,"{""markers"": [[4, [[0, 0], [0, 1]]], [9, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 9], [2, 0, 9], [2, 1, 9], [3, 0, 9], [3, 1, 9], [4, 0, 9], [4, 1, 9],",12,distractor_or_rare
T247,1,2x2,4,2,"{""markers"": [[8, [[0, 0]]], [9, [[0, 0], [0, 1], [1, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 8]], ""shape"": [2, 2]}",4,common_used_template
T248,1,5x2,10,2,"{""markers"": [[5, [[0, 0], [2, 0]]], [9, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 1], [3, 0], [3, 1], [4, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 9], [2, 0, 5], [2, 1, 9], [3, 0, 9], [3, 1, 9], [4, 0, 5], [4, 1, 9]], ""shape"": [5, 2",10,common_used_template
T249,1,2x4,8,2,"{""markers"": [[1, [[0, 2], [1, 0], [1, 2]]], [9, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 2]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [0, 3, 1], [1, 0, 9], [1, 1, 1], [1, 2, 9], [1, 3, 1]], ""shape"": [2, 4]}",8,common_used_template
T250,1,7x6,42,2,"{""markers"": [[2, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [4, 0], [4, 1], [4, 2],",42,common_used_template
T251,1,2x2,4,2,"{""markers"": [[4, [[0, 0], [1, 0]]], [8, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 8], [1, 0, 4], [1, 1, 8]], ""shape"": [2, 2]}",4,distractor_or_rare
T252,1,2x5,10,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2]]], [8, [[0, 0], [0, 1], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 4], [0, 3, 4], [0, 4, 4], [1, 0, 8], [1, 1, 8], [1, 2, 8], [1, 3, 8], [1, 4, 8]], ""shape"": [2, 5",10,common_used_template
T253,1,2x2,4,2,"{""markers"": [[7, [[0, 0]]], [8, [[0, 0], [0, 1], [1, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 7], [1, 1, 8]], ""shape"": [2, 2]}",4,common_used_template
T254,1,2x3,6,2,"{""markers"": [[5, [[0, 0], [1, 2]]], [8, [[0, 1], [0, 2], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 8], [0, 2, 8], [1, 0, 8], [1, 1, 8], [1, 2, 5]], ""shape"": [2, 3]}",6,distractor_or_rare
T255,1,6x2,12,2,"{""markers"": [[2, [[0, 0], [4, 0]]], [9, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 2], [2, 0, 9], [2, 1, 9], [3, 0, 9], [3, 1, 9], [4, 0, 9], [4, 1, 9],",12,common_used_template
T256,1,2x2,4,2,"{""markers"": [[8, [[0, 0]]], [9, [[0, 0], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 8], [1, 0, 9], [1, 1, 9]], ""shape"": [2, 2]}",4,common_used_template
T257,1,2x4,8,2,"{""markers"": [[5, [[0, 2], [0, 3], [1, 0], [1, 1], [1, 2]]], [8, [[0, 0], [0, 1], [1, 3]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 5], [0, 3, 5], [1, 0, 5], [1, 1, 5], [1, 2, 5], [1, 3, 8]], ""shape"": [2, 4]}",8,common_used_template
T258,1,2x2,4,2,"{""markers"": [[4, [[0, 0]]], [5, [[0, 1], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 5], [1, 0, 5], [1, 1, 5]], ""shape"": [2, 2]}",4,common_used_template
T259,1,4x3,12,2,"{""markers"": [[5, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]], [6, [[0, 2], [1, 0]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [0, 2, 5], [1, 0, 5], [1, 1, 5], [1, 2, 6], [2, 0, 6], [2, 1, 5], [2, 2, 5], [3, 0, 5],",12,common_used_template
T260,1,3x4,12,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 3]]], [8, [[0, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 4], [0, 3, 4], [1, 0, 4], [1, 1, 4], [1, 2, 4], [1, 3, 4], [2, 0, 4], [2, 1, 4],",12,common_used_template
T261,1,3x2,6,2,"{""markers"": [[4, [[0, 0], [1, 0], [2, 1]]], [8, [[0, 1], [1, 1], [2, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 8], [1, 0, 4], [1, 1, 8], [2, 0, 8], [2, 1, 4]], ""shape"": [3, 2]}",6,common_used_template
T262,1,5x2,10,2,"{""markers"": [[4, [[0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1]]], [9, [[0, 0], [1, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 4], [1, 0, 4], [1, 1, 9], [2, 0, 4], [2, 1, 4], [3, 0, 4], [3, 1, 4], [4, 0, 4], [4, 1, 4]], ""shape"": [5, 2",10,common_used_template
T263,1,7x6,42,2,"{""markers"": [[4, [[0, 1], [0, 3], [2, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 2], [3, 4], [3, 5], [4, 0], [4, 1],",42,distractor_or_rare
T264,1,5x4,20,2,"{""markers"": [[2, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [0, 3, 8], [",20,common_used_template
T265,1,2x2,4,2,"{""markers"": [[5, [[0, 0], [0, 1]]], [8, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 5], [1, 1, 5]], ""shape"": [2, 2]}",4,common_used_template
T266,1,3x2,6,2,"{""markers"": [[3, [[0, 0], [1, 0]]], [5, [[0, 0], [1, 0], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 3], [1, 0, 5], [1, 1, 3], [2, 0, 5], [2, 1, 5]], ""shape"": [3, 2]}",6,common_used_template
T267,1,3x3,9,2,"{""markers"": [[3, [[0, 0]]], [5, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 2], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [0, 2, 5], [1, 0, 5], [1, 1, 3], [1, 2, 5], [2, 0, 5], [2, 1, 5], [2, 2, 5]], ""shape"": [3, 3]}",9,common_used_template
T268,1,4x3,12,2,"{""markers"": [[7, [[0, 0], [0, 1]]], [8, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [3, 0], [3, 1], [3, 2]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], [2, 0, 8], [2, 1, 7], [2, 2, 7], [3, 0, 8],",12,common_used_template
T269,1,3x5,15,2,"{""markers"": [[6, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 3], [2, 4]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [0, 3, 8], [0, 4, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8",15,common_used_template
T270,1,6x2,12,2,"{""markers"": [[4, [[0, 0]]], [8, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 8], [1, 1, 8], [2, 0, 4], [2, 1, 8], [3, 0, 8], [3, 1, 8], [4, 0, 8], [4, 1, 8],",12,common_used_template
T271,1,4x2,8,2,"{""markers"": [[4, [[0, 0], [2, 0]]], [8, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 0]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 8], [1, 1, 4], [2, 0, 8], [2, 1, 8], [3, 0, 8], [3, 1, 4]], ""shape"": [4, 2]}",8,common_used_template
T272,1,7x4,28,2,"{""markers"": [[1, [[0, 0], [0, 1]]], [2, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3], [6, 0],",28,distractor_or_rare
T273,1,6x2,12,2,"{""markers"": [[2, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1]]], [6, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [1, 0, 2], [1, 1, 6], [2, 0, 2], [2, 1, 2], [3, 0, 2], [3, 1, 2], [4, 0, 2], [4, 1, 2],",12,common_used_template
T274,1,3x5,15,2,"{""markers"": [[7, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [0, 3, 9], [0, 4, 9], [1, 0, 9], [1, 1, 9], [1, 2, 7",15,common_used_template
T275,1,4x2,8,2,"{""markers"": [[1, [[0, 0], [0, 1]]], [9, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 9], [2, 0, 9], [2, 1, 9], [3, 0, 1], [3, 1, 1]], ""shape"": [4, 2]}",8,common_used_template
T276,1,7x6,42,2,"{""markers"": [[4, [[0, 0], [3, 4]]], [9, [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 1], [3, 2], [3, 3], [3, 5], [4, 0], [4, 1], [4, 2],",42,common_used_template
T277,1,6x3,18,2,"{""markers"": [[2, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2], [5, 0], [5, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [1, 0, 9], [1, 1, 9], [1, 2,",18,common_used_template
T278,1,5x2,10,2,"{""markers"": [[4, [[0, 0], [0, 1], [1, 0]]], [9, [[0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [1, 0, 4], [1, 1, 9], [2, 0, 9], [2, 1, 9], [3, 0, 9], [3, 1, 9], [4, 0, 9], [4, 1, 9]], ""shape"": [5, 2",10,common_used_template
T279,1,7x3,21,2,"{""markers"": [[5, [[0, 0]]], [6, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2], [5, 1], [5, 2], [6, 0], [6, 1], [6, 2]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [0, 2, 6], [1, ",21,common_used_template
T280,1,5x2,10,2,"{""markers"": [[6, [[0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 1], [4, 0], [4, 1]]], [9, [[0, 0], [3, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 6], [1, 0, 6], [1, 1, 6], [2, 0, 6], [2, 1, 6], [3, 0, 9], [3, 1, 6], [4, 0, 6], [4, 1, 6]], ""shape"": [5, 2",10,common_used_template
T281,1,2x5,10,2,"{""markers"": [[6, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 1], [1, 2], [1, 3]]], [9, [[0, 4], [1, 0], [1, 4]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [0, 2, 6], [0, 3, 6], [0, 4, 9], [1, 0, 9], [1, 1, 6], [1, 2, 6], [1, 3, 6], [1, 4, 9]], ""shape"": [2, 5",10,common_used_template
T282,1,2x2,4,2,"{""markers"": [[4, [[0, 0], [1, 0]]], [7, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 7], [1, 0, 4], [1, 1, 7]], ""shape"": [2, 2]}",4,distractor_or_rare
T283,1,2x5,10,2,"{""markers"": [[4, [[0, 0]]], [7, [[0, 0], [0, 1], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 4], [0, 3, 7], [0, 4, 7], [1, 0, 7], [1, 1, 7], [1, 2, 7], [1, 3, 7], [1, 4, 7]], ""shape"": [2, 5",10,common_used_template
T284,1,3x2,6,2,"{""markers"": [[3, [[0, 1], [2, 0], [2, 1]]], [4, [[0, 0], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 3], [1, 0, 4], [1, 1, 4], [2, 0, 3], [2, 1, 3]], ""shape"": [3, 2]}",6,distractor_or_rare
T285,1,6x4,24,2,"{""markers"": [[2, [[0, 1], [2, 0]]], [3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3]]]], ""nz"": [[0, 0, 3], [0",24,common_used_template
T286,1,4x7,28,2,"{""markers"": [[7, [[0, 0], [0, 1], [1, 2]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 3], [1, 4], [1, 5], [1, 6], [2, 0], [2, 1], [2, 2], [2, 4], [2, 5], [2, 6], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5],",28,common_used_template
T287,1,5x2,10,2,"{""markers"": [[7, [[0, 0], [0, 1]]], [8, [[0, 0], [0, 1], [1, 0], [1, 1], [3, 0], [3, 1], [4, 0], [4, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 8], [1, 1, 8], [2, 0, 7], [2, 1, 7], [3, 0, 8], [3, 1, 8], [4, 0, 8], [4, 1, 8]], ""shape"": [5, 2",10,common_used_template
T288,1,2x3,6,2,"{""markers"": [[5, [[0, 0]]], [8, [[0, 1], [0, 2], [1, 0], [1, 1], [1, 2]]]], ""nz"": [[0, 0, 5], [0, 1, 8], [0, 2, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8]], ""shape"": [2, 3]}",6,common_used_template
T289,1,2x4,8,2,"{""markers"": [[1, [[0, 0]]], [2, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 3]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 2], [1, 0, 2], [1, 1, 2], [1, 2, 1], [1, 3, 2]], ""shape"": [2, 4]}",8,common_used_template
T290,1,4x7,28,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 5], [0, 6], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5]]], [3, [[0, 0],",28,common_used_template
T291,1,2x4,8,2,"{""markers"": [[6, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 6], [0, 3, 9], [1, 0, 9], [1, 1, 9], [1, 2, 9], [1, 3, 9]], ""shape"": [2, 4]}",8,common_used_template
T292,1,7x2,14,2,"{""markers"": [[1, [[0, 0], [0, 1], [3, 1]]], [9, [[0, 0], [0, 1], [1, 0], [1, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [6, 0], [6, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 9], [2, 0, 1], [2, 1, 1], [3, 0, 9], [3, 1, 9], [4, 0",14,common_used_template
T293,1,5x3,15,2,"{""markers"": [[7, [[0, 0], [0, 1]]], [9, [[0, 0], [0, 1], [0, 2], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [1, 0, 7], [1, 1, 7], [1, 2, 9], [2, 0, 9], [2, 1, 9",15,common_used_template
T294,1,3x3,9,2,"{""markers"": [[3, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [2, 2]]], [7, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 7], [1, 0, 3], [1, 1, 3], [1, 2, 7], [2, 0, 3], [2, 1, 3], [2, 2, 3]], ""shape"": [3, 3]}",9,common_used_template
T295,1,4x3,12,2,"{""markers"": [[3, [[0, 0], [0, 2], [1, 0], [1, 1], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]], [4, [[0, 1], [1, 2], [2, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 4], [0, 2, 3], [1, 0, 3], [1, 1, 3], [1, 2, 4], [2, 0, 4], [2, 1, 3], [2, 2, 3], [3, 0, 3],",12,common_used_template
T296,1,5x4,20,2,"{""markers"": [[2, [[0, 0]]], [3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 2], [4, 3]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [",20,common_used_template
T297,1,5x4,20,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3]]], [5, [[0, 3], [1, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 4], [0, 3, 5], [",20,common_used_template
T298,1,3x3,9,2,"{""markers"": [[2, [[0, 0]]], [4, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 2], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 4], [1, 0, 4], [1, 1, 2], [1, 2, 4], [2, 0, 4], [2, 1, 4], [2, 2, 4]], ""shape"": [3, 3]}",9,common_used_template
T299,1,2x4,8,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2], [1, 2], [1, 3]]], [8, [[0, 3], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 4], [0, 3, 8], [1, 0, 8], [1, 1, 8], [1, 2, 4], [1, 3, 4]], ""shape"": [2, 4]}",8,common_used_template
T300,1,4x4,16,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 2], [3, 3]]], [8, [[0, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], ",16,common_used_template
T301,1,2x2,4,2,"{""markers"": [[3, [[0, 1], [1, 0]]], [6, [[0, 0], [1, 1]]]], ""nz"": [[0, 0, 6], [0, 1, 3], [1, 0, 3], [1, 1, 6]], ""shape"": [2, 2]}",4,distractor_or_rare
T302,1,6x2,12,2,"{""markers"": [[1, [[0, 0], [1, 0], [4, 1]]], [3, [[0, 1], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [5, 0], [5, 1]]]], ""nz"": [[0, 0, 1], [0, 1, 3], [1, 0, 1], [1, 1, 3], [2, 0, 3], [2, 1, 3], [3, 0, 3], [3, 1, 3], [4, 0, 3], [4, 1, 1],",12,common_used_template
T303,1,7x4,28,2,"{""markers"": [[4, [[0, 0], [1, 0]]], [5, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 1], [1, 2], [1, 3], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3], [6, 0], [6, 1], [6, 2],",28,distractor_or_rare
T304,1,6x5,30,2,"{""markers"": [[5, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [4, 1], [4, 2], [4, 3], [4, 4], [5, 0], [5, 1], [5, 2], [5, 3]",30,common_used_template
T305,1,2x3,6,2,"{""markers"": [[5, [[0, 1], [1, 0], [1, 2]]], [7, [[0, 0], [0, 2], [1, 1]]]], ""nz"": [[0, 0, 7], [0, 1, 5], [0, 2, 7], [1, 0, 5], [1, 1, 7], [1, 2, 5]], ""shape"": [2, 3]}",6,distractor_or_rare
T306,1,4x3,12,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 1], [3, 0], [3, 1], [3, 2]]], [4, [[0, 0], [0, 2]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], [2, 0, 4], [2, 1, 3], [2, 2, 4], [3, 0, 3],",12,distractor_or_rare
T307,1,5x2,10,2,"{""markers"": [[3, [[0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 3], [1, 0, 3], [1, 1, 3], [2, 0, 3], [2, 1, 3], [3, 0, 3], [3, 1, 3], [4, 0, 3], [4, 1, 3]], ""shape"": [5, 2",10,common_used_template
T308,1,5x5,25,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 3], [3, 4], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4]]], [5, [[0, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0",25,distractor_or_rare
T309,1,3x2,6,2,"{""markers"": [[3, [[0, 0]]], [9, [[0, 0], [0, 1], [1, 1], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 3], [1, 1, 9], [2, 0, 9], [2, 1, 9]], ""shape"": [3, 2]}",6,common_used_template
T310,1,5x4,20,2,"{""markers"": [[3, [[0, 0], [2, 0], [4, 3]]], [9, [[0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2]]]], ""nz"": [[0, 0, 3], [0, 1, 9], [0, 2, 9], [0, 3, 9], [",20,common_used_template
T311,1,4x5,20,2,"{""markers"": [[6, [[0, 1], [1, 0]]], [9, [[0, 0], [0, 2], [0, 3], [0, 4], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4]]]], ""nz"": [[0, 0, 9], [0, 1, 6], [0, 2, 9], [0, 3, 9], [",20,common_used_template
T312,1,2x3,6,2,"{""markers"": [[4, [[0, 0], [0, 1]]], [5, [[0, 2], [1, 0], [1, 1], [1, 2]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 5], [1, 0, 5], [1, 1, 5], [1, 2, 5]], ""shape"": [2, 3]}",6,common_used_template
T313,1,2x2,4,2,"{""markers"": [[4, [[0, 0]]], [5, [[0, 0], [0, 1], [1, 0]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [1, 0, 5], [1, 1, 4]], ""shape"": [2, 2]}",4,common_used_template
T314,1,6x2,12,2,"{""markers"": [[1, [[0, 0], [3, 1], [4, 1]]], [5, [[0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [4, 0], [5, 0], [5, 1]]]], ""nz"": [[0, 0, 1], [0, 1, 5], [1, 0, 5], [1, 1, 5], [2, 0, 5], [2, 1, 5], [3, 0, 5], [3, 1, 1], [4, 0, 5], [4, 1, 1],",12,common_used_template
T315,1,3x3,9,2,"{""markers"": [[3, [[0, 0]]], [7, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [1, 0, 7], [1, 1, 7], [1, 2, 3], [2, 0, 7], [2, 1, 7], [2, 2, 7]], ""shape"": [3, 3]}",9,common_used_template
T316,1,2x3,6,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2]]], [7, [[0, 0], [0, 1], [0, 2]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [1, 0, 3], [1, 1, 3], [1, 2, 3]], ""shape"": [2, 3]}",6,common_used_template
