example_idx,split,io,component_idx,color,size,bbox,height,width
77,arc-gen,output,2,3,1,"(2, 5, 3, 6)",1,1
77,arc-gen,output,3,8,1,"(3, 2, 4, 3)",1,1
77,arc-gen,output,4,8,1,"(3, 4, 4, 5)",1,1
77,arc-gen,output,5,2,1,"(4, 1, 5, 2)",1,1
77,arc-gen,output,6,4,1,"(4, 3, 5, 4)",1,1
77,arc-gen,output,7,2,1,"(4, 5, 5, 6)",1,1
77,arc-gen,output,8,8,1,"(5, 2, 6, 3)",1,1
77,arc-gen,output,9,8,1,"(5, 4, 6, 5)",1,1
77,arc-gen,output,10,3,1,"(6, 1, 7, 2)",1,1
77,arc-gen,output,11,2,1,"(6, 3, 7, 4)",1,1
77,arc-gen,output,12,3,1,"(6, 5, 7, 6)",1,1
78,arc-gen,input,0,2,1,"(4, 2, 5, 3)",1,1
78,arc-gen,input,1,2,1,"(4, 6, 5, 7)",1,1
78,arc-gen,input,2,1,1,"(5, 3, 6, 4)",1,1
78,arc-gen,input,3,1,1,"(5, 5, 6, 6)",1,1
78,arc-gen,input,4,1,1,"(6, 4, 7, 5)",1,1
78,arc-gen,input,5,1,1,"(7, 3, 8, 4)",1,1
78,arc-gen,input,6,1,1,"(7, 5, 8, 6)",1,1
78,arc-gen,input,7,2,1,"(8, 2, 9, 3)",1,1
78,arc-gen,input,8,1,1,"(8, 4, 9, 5)",1,1
78,arc-gen,input,9,2,1,"(8, 6, 9, 7)",1,1
78,arc-gen,output,0,2,1,"(4, 2, 5, 3)",1,1
78,arc-gen,output,1,1,1,"(4, 4, 5, 5)",1,1
78,arc-gen,output,2,2,1,"(4, 6, 5, 7)",1,1
78,arc-gen,output,3,1,1,"(5, 3, 6, 4)",1,1
78,arc-gen,output,4,1,1,"(5, 5, 6, 6)",1,1
78,arc-gen,output,5,1,1,"(6, 2, 7, 3)",1,1
78,arc-gen,output,6,1,1,"(6, 4, 7, 5)",1,1
78,arc-gen,output,7,1,1,"(6, 6, 7, 7)",1,1
78,arc-gen,output,8,1,1,"(7, 3, 8, 4)",1,1
78,arc-gen,output,9,1,1,"(7, 5, 8, 6)",1,1
78,arc-gen,output,10,2,1,"(8, 2, 9, 3)",1,1
78,arc-gen,output,11,1,1,"(8, 4, 9, 5)",1,1
78,arc-gen,output,12,2,1,"(8, 6, 9, 7)",1,1
79,arc-gen,input,0,3,1,"(3, 4, 4, 5)",1,1
79,arc-gen,input,1,4,1,"(3, 6, 4, 7)",1,1
79,arc-gen,input,2,3,1,"(3, 8, 4, 9)",1,1
79,arc-gen,input,3,4,1,"(5, 4, 6, 5)",1,1
79,arc-gen,input,4,1,1,"(5, 6, 6, 7)",1,1
79,arc-gen,input,5,4,1,"(5, 8, 6, 9)",1,1
79,arc-gen,input,6,8,1,"(6, 7, 7, 8)",1,1
79,arc-gen,input,7,3,1,"(7, 4, 8, 5)",1,1
79,arc-gen,input,8,4,1,"(7, 6, 8, 7)",1,1
79,arc-gen,input,9,3,1,"(7, 8, 8, 9)",1,1
79,arc-gen,output,0,3,1,"(3, 4, 4, 5)",1,1
79,arc-gen,output,1,4,1,"(3, 6, 4, 7)",1,1
79,arc-gen,output,2,3,1,"(3, 8, 4, 9)",1,1
79,arc-gen,output,3,8,1,"(4, 5, 5, 6)",1,1
79,arc-gen,output,4,8,1,"(4, 7, 5, 8)",1,1
79,arc-gen,output,5,4,1,"(5, 4, 6, 5)",1,1
79,arc-gen,output,6,1,1,"(5, 6, 6, 7)",1,1
79,arc-gen,output,7,4,1,"(5, 8, 6, 9)",1,1
79,arc-gen,output,8,8,1,"(6, 5, 7, 6)",1,1
79,arc-gen,output,9,8,1,"(6, 7, 7, 8)",1,1
79,arc-gen,output,10,3,1,"(7, 4, 8, 5)",1,1
79,arc-gen,output,11,4,1,"(7, 6, 8, 7)",1,1
79,arc-gen,output,12,3,1,"(7, 8, 8, 9)",1,1
80,arc-gen,input,0,2,1,"(3, 2, 4, 3)",1,1
80,arc-gen,input,1,8,1,"(3, 4, 4, 5)",1,1
80,arc-gen,input,2,2,1,"(3, 6, 4, 7)",1,1
80,arc-gen,input,3,8,1,"(5, 2, 6, 3)",1,1
80,arc-gen,input,4,8,1,"(5, 4, 6, 5)",1,1
80,arc-gen,input,5,8,1,"(5, 6, 6, 7)",1,1
80,arc-gen,input,6,2,1,"(6, 3, 7, 4)",1,1
80,arc-gen,input,7,2,1,"(7, 2, 8, 3)",1,1
80,arc-gen,input,8,8,1,"(7, 4, 8, 5)",1,1
80,arc-gen,input,9,2,1,"(7, 6, 8, 7)",1,1
80,arc-gen,output,0,2,1,"(3, 2, 4, 3)",1,1
80,arc-gen,output,1,8,1,"(3, 4, 4, 5)",1,1
80,arc-gen,output,2,2,1,"(3, 6, 4, 7)",1,1
80,arc-gen,output,3,2,1,"(4, 3, 5, 4)",1,1
80,arc-gen,output,4,2,1,"(4, 5, 5, 6)",1,1
80,arc-gen,output,5,8,1,"(5, 2, 6, 3)",1,1
80,arc-gen,output,6,8,1,"(5, 4, 6, 5)",1,1
80,arc-gen,output,7,8,1,"(5, 6, 6, 7)",1,1
80,arc-gen,output,8,2,1,"(6, 3, 7, 4)",1,1
80,arc-gen,output,9,2,1,"(6, 5, 7, 6)",1,1
80,arc-gen,output,10,2,1,"(7, 2, 8, 3)",1,1
80,arc-gen,output,11,8,1,"(7, 4, 8, 5)",1,1
80,arc-gen,output,12,2,1,"(7, 6, 8, 7)",1,1
81,arc-gen,input,0,4,1,"(3, 1, 4, 2)",1,1
81,arc-gen,input,1,4,1,"(3, 5, 4, 6)",1,1
81,arc-gen,input,2,8,1,"(4, 2, 5, 3)",1,1
81,arc-gen,input,3,8,1,"(4, 4, 5, 5)",1,1
81,arc-gen,input,4,8,1,"(5, 3, 6, 4)",1,1
81,arc-gen,input,5,8,1,"(6, 2, 7, 3)",1,1
81,arc-gen,input,6,8,1,"(6, 4, 7, 5)",1,1
81,arc-gen,input,7,4,1,"(7, 1, 8, 2)",1,1
81,arc-gen,input,8,4,1,"(7, 3, 8, 4)",1,1
81,arc-gen,input,9,4,1,"(7, 5, 8, 6)",1,1
81,arc-gen,output,0,4,1,"(3, 1, 4, 2)",1,1
81,arc-gen,output,1,4,1,"(3, 3, 4, 4)",1,1
81,arc-gen,output,2,4,1,"(3, 5, 4, 6)",1,1
81,arc-gen,output,3,8,1,"(4, 2, 5, 3)",1,1
81,arc-gen,output,4,8,1,"(4, 4, 5, 5)",1,1
81,arc-gen,output,5,4,1,"(5, 1, 6, 2)",1,1
81,arc-gen,output,6,8,1,"(5, 3, 6, 4)",1,1
81,arc-gen,output,7,4,1,"(5, 5, 6, 6)",1,1
81,arc-gen,output,8,8,1,"(6, 2, 7, 3)",1,1
81,arc-gen,output,9,8,1,"(6, 4, 7, 5)",1,1
81,arc-gen,output,10,4,1,"(7, 1, 8, 2)",1,1
81,arc-gen,output,11,4,1,"(7, 3, 8, 4)",1,1
81,arc-gen,output,12,4,1,"(7, 5, 8, 6)",1,1
82,arc-gen,input,0,4,1,"(1, 3, 2, 4)",1,1
82,arc-gen,input,1,3,1,"(1, 5, 2, 6)",1,1
82,arc-gen,input,2,4,1,"(1, 7, 2, 8)",1,1
82,arc-gen,input,3,3,1,"(3, 3, 4, 4)",1,1
82,arc-gen,input,4,1,1,"(3, 5, 4, 6)",1,1
82,arc-gen,input,5,3,1,"(3, 7, 4, 8)",1,1
82,arc-gen,input,6,8,1,"(4, 6, 5, 7)",1,1
82,arc-gen,input,7,4,1,"(5, 3, 6, 4)",1,1
82,arc-gen,input,8,3,1,"(5, 5, 6, 6)",1,1
82,arc-gen,input,9,4,1,"(5, 7, 6, 8)",1,1
82,arc-gen,output,0,4,1,"(1, 3, 2, 4)",1,1
82,arc-gen,output,1,3,1,"(1, 5, 2, 6)",1,1
82,arc-gen,output,2,4,1,"(1, 7, 2, 8)",1,1
82,arc-gen,output,3,8,1,"(2, 4, 3, 5)",1,1
82,arc-gen,output,4,8,1,"(2, 6, 3, 7)",1,1
82,arc-gen,output,5,3,1,"(3, 3, 4, 4)",1,1
82,arc-gen,output,6,1,1,"(3, 5, 4, 6)",1,1
82,arc-gen,output,7,3,1,"(3, 7, 4, 8)",1,1
82,arc-gen,output,8,8,1,"(4, 4, 5, 5)",1,1
82,arc-gen,output,9,8,1,"(4, 6, 5, 7)",1,1
82,arc-gen,output,10,4,1,"(5, 3, 6, 4)",1,1
82,arc-gen,output,11,3,1,"(5, 5, 6, 6)",1,1
82,arc-gen,output,12,4,1,"(5, 7, 6, 8)",1,1
83,arc-gen,input,0,2,1,"(2, 2, 3, 3)",1,1
83,arc-gen,input,1,2,1,"(2, 6, 3, 7)",1,1
83,arc-gen,input,2,8,1,"(3, 3, 4, 4)",1,1
83,arc-gen,input,3,8,1,"(3, 5, 4, 6)",1,1
83,arc-gen,input,4,8,1,"(4, 2, 5, 3)",1,1
83,arc-gen,input,5,3,1,"(4, 4, 5, 5)",1,1
83,arc-gen,input,6,8,1,"(5, 3, 6, 4)",1,1
83,arc-gen,input,7,8,1,"(5, 5, 6, 6)",1,1
83,arc-gen,input,8,2,1,"(6, 2, 7, 3)",1,1
83,arc-gen,input,9,2,1,"(6, 6, 7, 7)",1,1
83,arc-gen,output,0,2,1,"(2, 2, 3, 3)",1,1
83,arc-gen,output,1,8,1,"(2, 4, 3, 5)",1,1
83,arc-gen,output,2,2,1,"(2, 6, 3, 7)",1,1
83,arc-gen,output,3,8,1,"(3, 3, 4, 4)",1,1
83,arc-gen,output,4,8,1,"(3, 5, 4, 6)",1,1
83,arc-gen,output,5,8,1,"(4, 2, 5, 3)",1,1
83,arc-gen,output,6,3,1,"(4, 4, 5, 5)",1,1
83,arc-gen,output,7,8,1,"(4, 6, 5, 7)",1,1
83,arc-gen,output,8,8,1,"(5, 3, 6, 4)",1,1
83,arc-gen,output,9,8,1,"(5, 5, 6, 6)",1,1
83,arc-gen,output,10,2,1,"(6, 2, 7, 3)",1,1
83,arc-gen,output,11,8,1,"(6, 4, 7, 5)",1,1
83,arc-gen,output,12,2,1,"(6, 6, 7, 7)",1,1
84,arc-gen,input,0,1,1,"(2, 4, 3, 5)",1,1
84,arc-gen,input,1,1,1,"(2, 6, 3, 7)",1,1
84,arc-gen,input,2,4,1,"(3, 5, 4, 6)",1,1
84,arc-gen,input,3,4,1,"(3, 7, 4, 8)",1,1
84,arc-gen,input,4,1,1,"(4, 4, 5, 5)",1,1
84,arc-gen,input,5,4,1,"(4, 6, 5, 7)",1,1
84,arc-gen,input,6,1,1,"(4, 8, 5, 9)",1,1
84,arc-gen,input,7,4,1,"(5, 5, 6, 6)",1,1
84,arc-gen,input,8,4,1,"(5, 7, 6, 8)",1,1
84,arc-gen,input,9,1,1,"(6, 6, 7, 7)",1,1
84,arc-gen,output,0,1,1,"(2, 4, 3, 5)",1,1
84,arc-gen,output,1,1,1,"(2, 6, 3, 7)",1,1
84,arc-gen,output,2,1,1,"(2, 8, 3, 9)",1,1
84,arc-gen,output,3,4,1,"(3, 5, 4, 6)",1,1
84,arc-gen,output,4,4,1,"(3, 7, 4, 8)",1,1
84,arc-gen,output,5,1,1,"(4, 4, 5, 5)",1,1
84,arc-gen,output,6,4,1,"(4, 6, 5, 7)",1,1
84,arc-gen,output,7,1,1,"(4, 8, 5, 9)",1,1
84,arc-gen,output,8,4,1,"(5, 5, 6, 6)",1,1
84,arc-gen,output,9,4,1,"(5, 7, 6, 8)",1,1
84,arc-gen,output,10,1,1,"(6, 4, 7, 5)",1,1
84,arc-gen,output,11,1,1,"(6, 6, 7, 7)",1,1
84,arc-gen,output,12,1,1,"(6, 8, 7, 9)",1,1
85,arc-gen,input,0,3,1,"(4, 2, 5, 3)",1,1
85,arc-gen,input,1,1,1,"(4, 4, 5, 5)",1,1
85,arc-gen,input,2,3,1,"(4, 6, 5, 7)",1,1
85,arc-gen,input,3,2,1,"(5, 3, 6, 4)",1,1
85,arc-gen,input,4,2,1,"(5, 5, 6, 6)",1,1
85,arc-gen,input,5,8,1,"(6, 4, 7, 5)",1,1
85,arc-gen,input,6,2,1,"(7, 3, 8, 4)",1,1
85,arc-gen,input,7,2,1,"(7, 5, 8, 6)",1,1
85,arc-gen,input,8,3,1,"(8, 2, 9, 3)",1,1
85,arc-gen,input,9,3,1,"(8, 6, 9, 7)",1,1
85,arc-gen,output,0,3,1,"(4, 2, 5, 3)",1,1
85,arc-gen,output,1,1,1,"(4, 4, 5, 5)",1,1
85,arc-gen,output,2,3,1,"(4, 6, 5, 7)",1,1
85,arc-gen,output,3,2,1,"(5, 3, 6, 4)",1,1
85,arc-gen,output,4,2,1,"(5, 5, 6, 6)",1,1
85,arc-gen,output,5,1,1,"(6, 2, 7, 3)",1,1
85,arc-gen,output,6,8,1,"(6, 4, 7, 5)",1,1
85,arc-gen,output,7,1,1,"(6, 6, 7, 7)",1,1
85,arc-gen,output,8,2,1,"(7, 3, 8, 4)",1,1
85,arc-gen,output,9,2,1,"(7, 5, 8, 6)",1,1
85,arc-gen,output,10,3,1,"(8, 2, 9, 3)",1,1
85,arc-gen,output,11,1,1,"(8, 4, 9, 5)",1,1
85,arc-gen,output,12,3,1,"(8, 6, 9, 7)",1,1
86,arc-gen,input,0,8,1,"(1, 4, 2, 5)",1,1
86,arc-gen,input,1,8,1,"(2, 3, 3, 4)",1,1
86,arc-gen,input,2,8,1,"(2, 5, 3, 6)",1,1
86,arc-gen,input,3,8,1,"(3, 2, 4, 3)",1,1
86,arc-gen,input,4,4,1,"(3, 4, 4, 5)",1,1
86,arc-gen,input,5,8,1,"(3, 6, 4, 7)",1,1
86,arc-gen,input,6,8,1,"(4, 3, 5, 4)",1,1
86,arc-gen,input,7,8,1,"(4, 5, 5, 6)",1,1
86,arc-gen,input,8,8,1,"(5, 2, 6, 3)",1,1
86,arc-gen,input,9,8,1,"(5, 4, 6, 5)",1,1
86,arc-gen,output,0,8,1,"(1, 2, 2, 3)",1,1
86,arc-gen,output,1,8,1,"(1, 4, 2, 5)",1,1
86,arc-gen,output,2,8,1,"(1, 6, 2, 7)",1,1
86,arc-gen,output,3,8,1,"(2, 3, 3, 4)",1,1
86,arc-gen,output,4,8,1,"(2, 5, 3, 6)",1,1
86,arc-gen,output,5,8,1,"(3, 2, 4, 3)",1,1
86,arc-gen,output,6,4,1,"(3, 4, 4, 5)",1,1
86,arc-gen,output,7,8,1,"(3, 6, 4, 7)",1,1
86,arc-gen,output,8,8,1,"(4, 3, 5, 4)",1,1
86,arc-gen,output,9,8,1,"(4, 5, 5, 6)",1,1
86,arc-gen,output,10,8,1,"(5, 2, 6, 3)",1,1
86,arc-gen,output,11,8,1,"(5, 4, 6, 5)",1,1
86,arc-gen,output,12,8,1,"(5, 6, 6, 7)",1,1
87,arc-gen,input,0,4,1,"(3, 2, 4, 3)",1,1
87,arc-gen,input,1,4,1,"(3, 6, 4, 7)",1,1
87,arc-gen,input,2,3,1,"(4, 3, 5, 4)",1,1
87,arc-gen,input,3,3,1,"(4, 5, 5, 6)",1,1
87,arc-gen,input,4,2,1,"(5, 4, 6, 5)",1,1
87,arc-gen,input,5,3,1,"(5, 6, 6, 7)",1,1
87,arc-gen,input,6,3,1,"(6, 3, 7, 4)",1,1
87,arc-gen,input,7,3,1,"(6, 5, 7, 6)",1,1
87,arc-gen,input,8,4,1,"(7, 2, 8, 3)",1,1
87,arc-gen,input,9,4,1,"(7, 6, 8, 7)",1,1
87,arc-gen,output,0,4,1,"(3, 2, 4, 3)",1,1
87,arc-gen,output,1,3,1,"(3, 4, 4, 5)",1,1
87,arc-gen,output,2,4,1,"(3, 6, 4, 7)",1,1
87,arc-gen,output,3,3,1,"(4, 3, 5, 4)",1,1
87,arc-gen,output,4,3,1,"(4, 5, 5, 6)",1,1
87,arc-gen,output,5,3,1,"(5, 2, 6, 3)",1,1
87,arc-gen,output,6,2,1,"(5, 4, 6, 5)",1,1
87,arc-gen,output,7,3,1,"(5, 6, 6, 7)",1,1
87,arc-gen,output,8,3,1,"(6, 3, 7, 4)",1,1
87,arc-gen,output,9,3,1,"(6, 5, 7, 6)",1,1
87,arc-gen,output,10,4,1,"(7, 2, 8, 3)",1,1
87,arc-gen,output,11,3,1,"(7, 4, 8, 5)",1,1
87,arc-gen,output,12,4,1,"(7, 6, 8, 7)",1,1
88,arc-gen,input,0,2,1,"(4, 4, 5, 5)",1,1
88,arc-gen,input,1,1,1,"(4, 6, 5, 7)",1,1
88,arc-gen,input,2,2,1,"(4, 8, 5, 9)",1,1
88,arc-gen,input,3,4,1,"(5, 5, 6, 6)",1,1
88,arc-gen,input,4,4,1,"(5, 7, 6, 8)",1,1
88,arc-gen,input,5,3,1,"(6, 6, 7, 7)",1,1
88,arc-gen,input,6,4,1,"(7, 5, 8, 6)",1,1
88,arc-gen,input,7,4,1,"(7, 7, 8, 8)",1,1
88,arc-gen,input,8,2,1,"(8, 4, 9, 5)",1,1
88,arc-gen,input,9,2,1,"(8, 8, 9, 9)",1,1
88,arc-gen,output,0,2,1,"(4, 4, 5, 5)",1,1
88,arc-gen,output,1,1,1,"(4, 6, 5, 7)",1,1
88,arc-gen,output,2,2,1,"(4, 8, 5, 9)",1,1
88,arc-gen,output,3,4,1,"(5, 5, 6, 6)",1,1
88,arc-gen,output,4,4,1,"(5, 7, 6, 8)",1,1
88,arc-gen,output,5,1,1,"(6, 4, 7, 5)",1,1
88,arc-gen,output,6,3,1,"(6, 6, 7, 7)",1,1
88,arc-gen,output,7,1,1,"(6, 8, 7, 9)",1,1
88,arc-gen,output,8,4,1,"(7, 5, 8, 6)",1,1
88,arc-gen,output,9,4,1,"(7, 7, 8, 8)",1,1
88,arc-gen,output,10,2,1,"(8, 4, 9, 5)",1,1
88,arc-gen,output,11,1,1,"(8, 6, 9, 7)",1,1
88,arc-gen,output,12,2,1,"(8, 8, 9, 9)",1,1
89,arc-gen,input,0,1,1,"(1, 2, 2, 3)",1,1
89,arc-gen,input,1,1,1,"(1, 6, 2, 7)",1,1
89,arc-gen,input,2,4,1,"(2, 3, 3, 4)",1,1
89,arc-gen,input,3,4,1,"(2, 5, 3, 6)",1,1
89,arc-gen,input,4,2,1,"(3, 2, 4, 3)",1,1
89,arc-gen,input,5,2,1,"(3, 4, 4, 5)",1,1
89,arc-gen,input,6,4,1,"(4, 3, 5, 4)",1,1
89,arc-gen,input,7,4,1,"(4, 5, 5, 6)",1,1
89,arc-gen,input,8,1,1,"(5, 2, 6, 3)",1,1
89,arc-gen,input,9,1,1,"(5, 6, 6, 7)",1,1
89,arc-gen,output,0,1,1,"(1, 2, 2, 3)",1,1
89,arc-gen,output,1,2,1,"(1, 4, 2, 5)",1,1
89,arc-gen,output,2,1,1,"(1, 6, 2, 7)",1,1
89,arc-gen,output,3,4,1,"(2, 3, 3, 4)",1,1
89,arc-gen,output,4,4,1,"(2, 5, 3, 6)",1,1
89,arc-gen,output,5,2,1,"(3, 2, 4, 3)",1,1
89,arc-gen,output,6,2,1,"(3, 4, 4, 5)",1,1
89,arc-gen,output,7,2,1,"(3, 6, 4, 7)",1,1
89,arc-gen,output,8,4,1,"(4, 3, 5, 4)",1,1
89,arc-gen,output,9,4,1,"(4, 5, 5, 6)",1,1
89,arc-gen,output,10,1,1,"(5, 2, 6, 3)",1,1
89,arc-gen,output,11,2,1,"(5, 4, 6, 5)",1,1
89,arc-gen,output,12,1,1,"(5, 6, 6, 7)",1,1
90,arc-gen,input,0,2,1,"(3, 4, 4, 5)",1,1
90,arc-gen,input,1,2,1,"(3, 8, 4, 9)",1,1
90,arc-gen,input,2,1,1,"(4, 5, 5, 6)",1,1
90,arc-gen,input,3,1,1,"(4, 7, 5, 8)",1,1
90,arc-gen,input,4,4,1,"(5, 4, 6, 5)",1,1
90,arc-gen,input,5,8,1,"(5, 6, 6, 7)",1,1
90,arc-gen,input,6,1,1,"(6, 5, 7, 6)",1,1
90,arc-gen,input,7,1,1,"(6, 7, 7, 8)",1,1
90,arc-gen,input,8,2,1,"(7, 4, 8, 5)",1,1
90,arc-gen,input,9,2,1,"(7, 8, 8, 9)",1,1
90,arc-gen,output,0,2,1,"(3, 4, 4, 5)",1,1
90,arc-gen,output,1,4,1,"(3, 6, 4, 7)",1,1
90,arc-gen,output,2,2,1,"(3, 8, 4, 9)",1,1
90,arc-gen,output,3,1,1,"(4, 5, 5, 6)",1,1
90,arc-gen,output,4,1,1,"(4, 7, 5, 8)",1,1
90,arc-gen,output,5,4,1,"(5, 4, 6, 5)",1,1
90,arc-gen,output,6,8,1,"(5, 6, 6, 7)",1,1
90,arc-gen,output,7,4,1,"(5, 8, 6, 9)",1,1
90,arc-gen,output,8,1,1,"(6, 5, 7, 6)",1,1
90,arc-gen,output,9,1,1,"(6, 7, 7, 8)",1,1
90,arc-gen,output,10,2,1,"(7, 4, 8, 5)",1,1
90,arc-gen,output,11,4,1,"(7, 6, 8, 7)",1,1
90,arc-gen,output,12,2,1,"(7, 8, 8, 9)",1,1
91,arc-gen,input,0,4,1,"(1, 4, 2, 5)",1,1
91,arc-gen,input,1,4,1,"(1, 8, 2, 9)",1,1
91,arc-gen,input,2,1,1,"(2, 5, 3, 6)",1,1
91,arc-gen,input,3,1,1,"(2, 7, 3, 8)",1,1
91,arc-gen,input,4,8,1,"(3, 6, 4, 7)",1,1
91,arc-gen,input,5,1,1,"(4, 5, 5, 6)",1,1
91,arc-gen,input,6,1,1,"(4, 7, 5, 8)",1,1
91,arc-gen,input,7,4,1,"(5, 4, 6, 5)",1,1
91,arc-gen,input,8,1,1,"(5, 6, 6, 7)",1,1
91,arc-gen,input,9,4,1,"(5, 8, 6, 9)",1,1
91,arc-gen,output,0,4,1,"(1, 4, 2, 5)",1,1
91,arc-gen,output,1,1,1,"(1, 6, 2, 7)",1,1
91,arc-gen,output,2,4,1,"(1, 8, 2, 9)",1,1
91,arc-gen,output,3,1,1,"(2, 5, 3, 6)",1,1
91,arc-gen,output,4,1,1,"(2, 7, 3, 8)",1,1
91,arc-gen,output,5,1,1,"(3, 4, 4, 5)",1,1
91,arc-gen,output,6,8,1,"(3, 6, 4, 7)",1,1
91,arc-gen,output,7,1,1,"(3, 8, 4, 9)",1,1
91,arc-gen,output,8,1,1,"(4, 5, 5, 6)",1,1
91,arc-gen,output,9,1,1,"(4, 7, 5, 8)",1,1
91,arc-gen,output,10,4,1,"(5, 4, 6, 5)",1,1
91,arc-gen,output,11,1,1,"(5, 6, 6, 7)",1,1
91,arc-gen,output,12,4,1,"(5, 8, 6, 9)",1,1
92,arc-gen,input,0,1,1,"(1, 3, 2, 4)",1,1
92,arc-gen,input,1,1,1,"(1, 7, 2, 8)",1,1
92,arc-gen,input,2,8,1,"(2, 4, 3, 5)",1,1
92,arc-gen,input,3,8,1,"(2, 6, 3, 7)",1,1
92,arc-gen,input,4,3,1,"(3, 5, 4, 6)",1,1
92,arc-gen,input,5,8,1,"(3, 7, 4, 8)",1,1
92,arc-gen,input,6,8,1,"(4, 4, 5, 5)",1,1
92,arc-gen,input,7,8,1,"(4, 6, 5, 7)",1,1
92,arc-gen,input,8,1,1,"(5, 3, 6, 4)",1,1
92,arc-gen,input,9,1,1,"(5, 7, 6, 8)",1,1
92,arc-gen,output,0,1,1,"(1, 3, 2, 4)",1,1
92,arc-gen,output,1,8,1,"(1, 5, 2, 6)",1,1
92,arc-gen,output,2,1,1,"(1, 7, 2, 8)",1,1
92,arc-gen,output,3,8,1,"(2, 4, 3, 5)",1,1
92,arc-gen,output,4,8,1,"(2, 6, 3, 7)",1,1
92,arc-gen,output,5,8,1,"(3, 3, 4, 4)",1,1
92,arc-gen,output,6,3,1,"(3, 5, 4, 6)",1,1
92,arc-gen,output,7,8,1,"(3, 7, 4, 8)",1,1
92,arc-gen,output,8,8,1,"(4, 4, 5, 5)",1,1
92,arc-gen,output,9,8,1,"(4, 6, 5, 7)",1,1
92,arc-gen,output,10,1,1,"(5, 3, 6, 4)",1,1
92,arc-gen,output,11,8,1,"(5, 5, 6, 6)",1,1
92,arc-gen,output,12,1,1,"(5, 7, 6, 8)",1,1
93,arc-gen,input,0,4,1,"(2, 4, 3, 5)",1,1
93,arc-gen,input,1,8,1,"(3, 3, 4, 4)",1,1
93,arc-gen,input,2,8,1,"(3, 5, 4, 6)",1,1
93,arc-gen,input,3,4,1,"(4, 2, 5, 3)",1,1
93,arc-gen,input,4,2,1,"(4, 4, 5, 5)",1,1
93,arc-gen,input,5,4,1,"(4, 6, 5, 7)",1,1
93,arc-gen,input,6,8,1,"(5, 3, 6, 4)",1,1
93,arc-gen,input,7,8,1,"(5, 5, 6, 6)",1,1
93,arc-gen,input,8,4,1,"(6, 4, 7, 5)",1,1
93,arc-gen,input,9,3,1,"(6, 6, 7, 7)",1,1
93,arc-gen,output,0,3,1,"(2, 2, 3, 3)",1,1
93,arc-gen,output,1,4,1,"(2, 4, 3, 5)",1,1
93,arc-gen,output,2,3,1,"(2, 6, 3, 7)",1,1
93,arc-gen,output,3,8,1,"(3, 3, 4, 4)",1,1
93,arc-gen,output,4,8,1,"(3, 5, 4, 6)",1,1
93,arc-gen,output,5,4,1,"(4, 2, 5, 3)",1,1
93,arc-gen,output,6,2,1,"(4, 4, 5, 5)",1,1
93,arc-gen,output,7,4,1,"(4, 6, 5, 7)",1,1
93,arc-gen,output,8,8,1,"(5, 3, 6, 4)",1,1
93,arc-gen,output,9,8,1,"(5, 5, 6, 6)",1,1
93,arc-gen,output,10,3,1,"(6, 2, 7, 3)",1,1
93,arc-gen,output,11,4,1,"(6, 4, 7, 5)",1,1
93,arc-gen,output,12,3,1,"(6, 6, 7, 7)",1,1
94,arc-gen,input,0,3,1,"(3, 3, 4, 4)",1,1
94,arc-gen,input,1,3,1,"(3, 7, 4, 8)",1,1
94,arc-gen,input,2,8,1,"(4, 4, 5, 5)",1,1
94,arc-gen,input,3,8,1,"(4, 6, 5, 7)",1,1
94,arc-gen,input,4,2,1,"(5, 5, 6, 6)",1,1
94,arc-gen,input,5,3,1,"(5, 7, 6, 8)",1,1
94,arc-gen,input,6,8,1,"(6, 4, 7, 5)",1,1
94,arc-gen,input,7,8,1,"(6, 6, 7, 7)",1,1
94,arc-gen,input,8,3,1,"(7, 3, 8, 4)",1,1
94,arc-gen,input,9,3,1,"(7, 7, 8, 8)",1,1
94,arc-gen,output,0,3,1,"(3, 3, 4, 4)",1,1
94,arc-gen,output,1,3,1,"(3, 5, 4, 6)",1,1
94,arc-gen,output,2,3,1,"(3, 7, 4, 8)",1,1
94,arc-gen,output,3,8,1,"(4, 4, 5, 5)",1,1
94,arc-gen,output,4,8,1,"(4, 6, 5, 7)",1,1
94,arc-gen,output,5,3,1,"(5, 3, 6, 4)",1,1
94,arc-gen,output,6,2,1,"(5, 5, 6, 6)",1,1
94,arc-gen,output,7,3,1,"(5, 7, 6, 8)",1,1
94,arc-gen,output,8,8,1,"(6, 4, 7, 5)",1,1
94,arc-gen,output,9,8,1,"(6, 6, 7, 7)",1,1
94,arc-gen,output,10,3,1,"(7, 3, 8, 4)",1,1
94,arc-gen,output,11,3,1,"(7, 5, 8, 6)",1,1
94,arc-gen,output,12,3,1,"(7, 7, 8, 8)",1,1
95,arc-gen,input,0,2,1,"(2, 2, 3, 3)",1,1
95,arc-gen,input,1,2,1,"(2, 6, 3, 7)",1,1
95,arc-gen,input,2,4,1,"(3, 3, 4, 4)",1,1
95,arc-gen,input,3,4,1,"(3, 5, 4, 6)",1,1
95,arc-gen,input,4,4,1,"(4, 4, 5, 5)",1,1
95,arc-gen,input,5,2,1,"(4, 6, 5, 7)",1,1
95,arc-gen,input,6,4,1,"(5, 3, 6, 4)",1,1
95,arc-gen,input,7,4,1,"(5, 5, 6, 6)",1,1
95,arc-gen,input,8,2,1,"(6, 2, 7, 3)",1,1
