idx,split,r,c,in_color,out_color,is_zero,dr,dc,h,w,row_from_bottom,col_from_right,row_parity,col_parity,rank,u,d,l,rr,ud_pair,lr_pair,nbr4
79,arc-gen,7,12,6,0,1,5,7,6,8,0,0,1,1,1,6,0,6,0,6:0,6:0,6:0:6:0
80,arc-gen,3,6,1,0,1,1,0,6,7,4,6,1,0,0,0,1,0,1,0:1,0:1,0:1:0:1
80,arc-gen,3,7,1,0,1,1,1,6,7,4,5,1,1,0,8,1,1,1,8:1,1:1,8:1:1:1
80,arc-gen,3,8,1,8,0,1,2,6,7,4,4,1,0,0,8,1,1,1,8:1,1:1,8:1:1:1
80,arc-gen,3,9,1,8,0,1,3,6,7,4,3,1,1,0,8,1,1,8,8:1,1:8,8:1:1:8
80,arc-gen,4,6,1,0,1,2,0,6,7,3,6,0,0,0,1,1,0,1,1:1,0:1,1:1:0:1
80,arc-gen,4,7,1,8,0,2,1,6,7,3,5,0,1,0,1,1,1,1,1:1,1:1,1:1:1:1
80,arc-gen,4,8,1,8,0,2,2,6,7,3,4,0,0,0,1,1,1,1,1:1,1:1,1:1:1:1
80,arc-gen,4,9,1,8,0,2,3,6,7,3,3,0,1,0,1,1,1,8,1:1,1:8,1:1:1:8
80,arc-gen,5,6,1,0,1,3,0,6,7,2,6,1,0,0,1,1,0,1,1:1,0:1,1:1:0:1
80,arc-gen,5,7,1,0,1,3,1,6,7,2,5,1,1,0,1,1,1,1,1:1,1:1,1:1:1:1
80,arc-gen,5,8,1,8,0,3,2,6,7,2,4,1,0,0,1,1,1,1,1:1,1:1,1:1:1:1
80,arc-gen,5,9,1,8,0,3,3,6,7,2,3,1,1,0,1,1,1,8,1:1,1:8,1:1:1:8
80,arc-gen,6,6,1,0,1,4,0,6,7,1,6,0,0,0,1,0,0,1,1:0,0:1,1:0:0:1
80,arc-gen,6,7,1,0,1,4,1,6,7,1,5,0,1,0,1,0,1,1,1:0,1:1,1:0:1:1
80,arc-gen,6,8,1,0,1,4,2,6,7,1,4,0,0,0,1,0,1,1,1:0,1:1,1:0:1:1
80,arc-gen,6,9,1,8,0,4,3,6,7,1,3,0,1,0,1,8,1,8,1:8,1:8,1:8:1:8
81,arc-gen,3,8,3,5,0,1,4,7,8,5,3,1,0,1,5,3,5,3,5:3,5:3,5:3:5:3
81,arc-gen,3,9,3,5,0,1,5,7,8,5,2,1,1,1,5,3,3,3,5:3,3:3,5:3:3:3
81,arc-gen,3,10,3,5,0,1,6,7,8,5,1,1,0,1,5,3,3,3,5:3,3:3,5:3:3:3
81,arc-gen,3,11,3,5,0,1,7,7,8,5,0,1,1,1,5,3,3,0,5:3,3:0,5:3:3:0
81,arc-gen,4,8,3,5,0,2,4,7,8,4,3,0,0,1,3,3,5,3,3:3,5:3,3:3:5:3
81,arc-gen,4,9,3,5,0,2,5,7,8,4,2,0,1,1,3,3,3,3,3:3,3:3,3:3:3:3
81,arc-gen,4,10,3,5,0,2,6,7,8,4,1,0,0,1,3,3,3,3,3:3,3:3,3:3:3:3
81,arc-gen,4,11,3,5,0,2,7,7,8,4,0,0,1,1,3,3,3,0,3:3,3:0,3:3:3:0
81,arc-gen,5,8,3,5,0,3,4,7,8,3,3,1,0,1,3,3,5,3,3:3,5:3,3:3:5:3
81,arc-gen,5,9,3,5,0,3,5,7,8,3,2,1,1,1,3,3,3,3,3:3,3:3,3:3:3:3
81,arc-gen,5,10,3,0,1,3,6,7,8,3,1,1,0,1,3,3,3,3,3:3,3:3,3:3:3:3
81,arc-gen,5,11,3,0,1,3,7,7,8,3,0,1,1,1,3,3,3,0,3:3,3:0,3:3:3:0
81,arc-gen,6,8,3,5,0,4,4,7,8,2,3,0,0,1,3,0,5,3,3:0,5:3,3:0:5:3
81,arc-gen,6,9,3,5,0,4,5,7,8,2,2,0,1,1,3,5,3,3,3:5,3:3,3:5:3:3
81,arc-gen,6,10,3,5,0,4,6,7,8,2,1,0,0,1,3,0,3,3,3:0,3:3,3:0:3:3
81,arc-gen,6,11,3,0,1,4,7,7,8,2,0,0,1,1,3,0,3,0,3:0,3:0,3:0:3:0
82,arc-gen,6,7,3,1,0,1,4,5,8,3,3,1,0,0,1,3,1,3,1:3,1:3,1:3:1:3
82,arc-gen,6,8,3,1,0,1,5,5,8,3,2,1,1,0,1,3,3,3,1:3,3:3,1:3:3:3
82,arc-gen,6,9,3,1,0,1,6,5,8,3,1,1,0,0,1,3,3,3,1:3,3:3,1:3:3:3
82,arc-gen,6,10,3,0,1,1,7,5,8,3,0,1,1,0,1,3,3,0,1:3,3:0,1:3:3:0
82,arc-gen,7,7,3,0,1,2,4,5,8,2,3,0,0,0,3,3,0,3,3:3,0:3,3:3:0:3
82,arc-gen,7,8,3,1,0,2,5,5,8,2,2,0,1,0,3,3,3,3,3:3,3:3,3:3:3:3
82,arc-gen,7,9,3,0,1,2,6,5,8,2,1,0,0,0,3,3,3,3,3:3,3:3,3:3:3:3
82,arc-gen,7,10,3,0,1,2,7,5,8,2,0,0,1,0,3,3,3,0,3:3,3:0,3:3:3:0
82,arc-gen,8,7,3,0,1,3,4,5,8,1,3,1,0,0,3,3,0,3,3:3,0:3,3:3:0:3
82,arc-gen,8,8,3,1,0,3,5,5,8,1,2,1,1,0,3,3,3,3,3:3,3:3,3:3:3:3
82,arc-gen,8,9,3,0,1,3,6,5,8,1,1,1,0,0,3,3,3,3,3:3,3:3,3:3:3:3
82,arc-gen,8,10,3,0,1,3,7,5,8,1,0,1,1,0,3,3,3,0,3:3,3:0,3:3:3:0
82,arc-gen,9,7,3,0,1,4,4,5,8,0,3,0,0,0,3,0,0,3,3:0,0:3,3:0:0:3
82,arc-gen,9,8,3,0,1,4,5,5,8,0,2,0,1,0,3,0,3,3,3:0,3:3,3:0:3:3
82,arc-gen,9,9,3,0,1,4,6,5,8,0,1,0,0,0,3,0,3,3,3:0,3:3,3:0:3:3
82,arc-gen,9,10,3,0,1,4,7,5,8,0,0,0,1,0,3,0,3,0,3:0,3:0,3:0:3:0
83,arc-gen,3,9,7,2,0,1,4,6,8,4,3,1,0,1,2,7,2,7,2:7,2:7,2:7:2:7
83,arc-gen,3,10,7,2,0,1,5,6,8,4,2,1,1,1,2,7,7,7,2:7,7:7,2:7:7:7
83,arc-gen,3,11,7,2,0,1,6,6,8,4,1,1,0,1,0,7,7,7,0:7,7:7,0:7:7:7
83,arc-gen,3,12,7,2,0,1,7,6,8,4,0,1,1,1,2,7,7,0,2:7,7:0,2:7:7:0
83,arc-gen,4,9,7,2,0,2,4,6,8,3,3,0,0,1,7,7,2,7,7:7,2:7,7:7:2:7
83,arc-gen,4,10,7,2,0,2,5,6,8,3,2,0,1,1,7,7,7,7,7:7,7:7,7:7:7:7
83,arc-gen,4,11,7,2,0,2,6,6,8,3,1,0,0,1,7,7,7,7,7:7,7:7,7:7:7:7
83,arc-gen,4,12,7,2,0,2,7,6,8,3,0,0,1,1,7,7,7,0,7:7,7:0,7:7:7:0
83,arc-gen,5,9,7,0,1,3,4,6,8,2,3,1,0,1,7,0,0,7,7:0,0:7,7:0:0:7
83,arc-gen,5,10,7,0,1,3,5,6,8,2,2,1,1,1,7,2,7,7,7:2,7:7,7:2:7:7
83,arc-gen,5,11,7,2,0,3,6,6,8,2,1,1,0,1,7,2,7,7,7:2,7:7,7:2:7:7
83,arc-gen,5,12,7,2,0,3,7,6,8,2,0,1,1,1,7,0,7,0,7:0,7:0,7:0:7:0
84,arc-gen,3,10,2,6,0,1,5,6,9,4,3,1,1,1,6,2,6,2,6:2,6:2,6:2:6:2
84,arc-gen,3,11,2,6,0,1,6,6,9,4,2,1,0,1,6,2,2,2,6:2,2:2,6:2:2:2
84,arc-gen,3,12,2,0,1,1,7,6,9,4,1,1,1,1,0,2,2,2,0:2,2:2,0:2:2:2
84,arc-gen,3,13,2,0,1,1,8,6,9,4,0,1,0,1,0,2,2,0,0:2,2:0,0:2:2:0
84,arc-gen,4,10,2,0,1,2,5,6,9,3,3,0,1,1,2,2,6,2,2:2,6:2,2:2:6:2
84,arc-gen,4,11,2,6,0,2,6,6,9,3,2,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
84,arc-gen,4,12,2,0,1,2,7,6,9,3,1,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
84,arc-gen,4,13,2,0,1,2,8,6,9,3,0,0,0,1,2,2,2,0,2:2,2:0,2:2:2:0
84,arc-gen,5,10,2,0,1,3,5,6,9,2,3,1,1,1,2,2,6,2,2:2,6:2,2:2:6:2
84,arc-gen,5,11,2,6,0,3,6,6,9,2,2,1,0,1,2,2,2,2,2:2,2:2,2:2:2:2
84,arc-gen,5,12,2,0,1,3,7,6,9,2,1,1,1,1,2,2,2,2,2:2,2:2,2:2:2:2
84,arc-gen,5,13,2,0,1,3,8,6,9,2,0,1,0,1,2,2,2,0,2:2,2:0,2:2:2:0
84,arc-gen,6,10,2,6,0,4,5,6,9,1,3,0,1,1,2,2,6,2,2:2,6:2,2:2:6:2
84,arc-gen,6,11,2,6,0,4,6,6,9,1,2,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
84,arc-gen,6,12,2,0,1,4,7,6,9,1,1,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
84,arc-gen,6,13,2,0,1,4,8,6,9,1,0,0,0,1,2,2,2,0,2:2,2:0,2:2:2:0
84,arc-gen,7,10,2,6,0,5,5,6,9,0,3,1,1,1,2,0,0,2,2:0,0:2,2:0:0:2
84,arc-gen,7,11,2,0,1,5,6,6,9,0,2,1,0,1,2,0,2,2,2:0,2:2,2:0:2:2
84,arc-gen,7,12,2,0,1,5,7,6,9,0,1,1,1,1,2,0,2,2,2:0,2:2,2:0:2:2
84,arc-gen,7,13,2,0,1,5,8,6,9,0,0,1,0,1,2,0,2,0,2:0,2:0,2:0:2:0
85,arc-gen,7,8,3,0,1,2,5,7,9,4,3,0,1,0,6,3,6,3,6:3,6:3,6:3:6:3
85,arc-gen,7,9,3,6,0,2,6,7,9,4,2,0,0,0,6,3,3,3,6:3,3:3,6:3:3:3
85,arc-gen,7,10,3,0,1,2,7,7,9,4,1,0,1,0,0,3,3,3,0:3,3:3,0:3:3:3
85,arc-gen,7,11,3,0,1,2,8,7,9,4,0,0,0,0,0,3,3,0,0:3,3:0,0:3:3:0
85,arc-gen,8,8,3,0,1,3,5,7,9,3,3,1,1,0,3,3,0,3,3:3,0:3,3:3:0:3
85,arc-gen,8,9,3,0,1,3,6,7,9,3,2,1,0,0,3,3,3,3,3:3,3:3,3:3:3:3
85,arc-gen,8,10,3,0,1,3,7,7,9,3,1,1,1,0,3,3,3,3,3:3,3:3,3:3:3:3
85,arc-gen,8,11,3,0,1,3,8,7,9,3,0,1,0,0,3,3,3,0,3:3,3:0,3:3:3:0
85,arc-gen,9,8,3,0,1,4,5,7,9,2,3,0,1,0,3,3,0,3,3:3,0:3,3:3:0:3
85,arc-gen,9,9,3,0,1,4,6,7,9,2,2,0,0,0,3,3,3,3,3:3,3:3,3:3:3:3
85,arc-gen,9,10,3,0,1,4,7,7,9,2,1,0,1,0,3,3,3,3,3:3,3:3,3:3:3:3
85,arc-gen,9,11,3,0,1,4,8,7,9,2,0,0,0,0,3,3,3,0,3:3,3:0,3:3:3:0
85,arc-gen,10,8,3,0,1,5,5,7,9,1,3,1,1,0,3,3,0,3,3:3,0:3,3:3:0:3
85,arc-gen,10,9,3,0,1,5,6,7,9,1,2,1,0,0,3,3,3,3,3:3,3:3,3:3:3:3
85,arc-gen,10,10,3,0,1,5,7,7,9,1,1,1,1,0,3,3,3,3,3:3,3:3,3:3:3:3
85,arc-gen,10,11,3,0,1,5,8,7,9,1,0,1,0,0,3,3,3,0,3:3,3:0,3:3:3:0
85,arc-gen,11,8,3,0,1,6,5,7,9,0,3,0,1,0,3,0,0,3,3:0,0:3,3:0:0:3
85,arc-gen,11,9,3,0,1,6,6,7,9,0,2,0,0,0,3,0,3,3,3:0,3:3,3:0:3:3
85,arc-gen,11,10,3,0,1,6,7,7,9,0,1,0,1,0,3,0,3,3,3:0,3:3,3:0:3:3
85,arc-gen,11,11,3,0,1,6,8,7,9,0,0,0,0,0,3,0,3,0,3:0,3:0,3:0:3:0
86,arc-gen,7,8,8,3,0,2,4,6,8,3,3,0,0,1,3,8,3,8,3:8,3:8,3:8:3:8
86,arc-gen,7,9,8,3,0,2,5,6,8,3,2,0,1,1,3,8,8,8,3:8,8:8,3:8:8:8
86,arc-gen,7,10,8,3,0,2,6,6,8,3,1,0,0,1,3,8,8,8,3:8,8:8,3:8:8:8
86,arc-gen,7,11,8,3,0,2,7,6,8,3,0,0,1,1,3,8,8,0,3:8,8:0,3:8:8:0
86,arc-gen,8,8,8,3,0,3,4,6,8,2,3,1,0,1,8,8,3,8,8:8,3:8,8:8:3:8
86,arc-gen,8,9,8,3,0,3,5,6,8,2,2,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
86,arc-gen,8,10,8,3,0,3,6,6,8,2,1,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
86,arc-gen,8,11,8,0,1,3,7,6,8,2,0,1,1,1,8,8,8,0,8:8,8:0,8:8:8:0
86,arc-gen,9,8,8,3,0,4,4,6,8,1,3,0,0,1,8,8,3,8,8:8,3:8,8:8:3:8
86,arc-gen,9,9,8,3,0,4,5,6,8,1,2,0,1,1,8,8,8,8,8:8,8:8,8:8:8:8
86,arc-gen,9,10,8,3,0,4,6,6,8,1,1,0,0,1,8,8,8,8,8:8,8:8,8:8:8:8
86,arc-gen,9,11,8,0,1,4,7,6,8,1,0,0,1,1,8,8,8,0,8:8,8:0,8:8:8:0
86,arc-gen,10,8,8,0,1,5,4,6,8,0,3,1,0,1,8,0,0,8,8:0,0:8,8:0:0:8
86,arc-gen,10,9,8,3,0,5,5,6,8,0,2,1,1,1,8,0,8,8,8:0,8:8,8:0:8:8
86,arc-gen,10,10,8,0,1,5,6,6,8,0,1,1,0,1,8,0,8,8,8:0,8:8,8:0:8:8
86,arc-gen,10,11,8,0,1,5,7,6,8,0,0,1,1,1,8,0,8,0,8:0,8:0,8:0:8:0
87,arc-gen,6,2,8,2,0,1,0,6,8,4,7,1,0,0,2,8,0,8,2:8,0:8,2:8:0:8
87,arc-gen,6,3,8,2,0,1,1,6,8,4,6,1,1,0,2,8,8,8,2:8,8:8,2:8:8:8
87,arc-gen,6,4,8,2,0,1,2,6,8,4,5,1,0,0,2,8,8,8,2:8,8:8,2:8:8:8
87,arc-gen,6,5,8,2,0,1,3,6,8,4,4,1,1,0,2,8,8,2,2:8,8:2,2:8:8:2
87,arc-gen,7,2,8,0,1,2,0,6,8,3,7,0,0,0,8,8,0,8,8:8,0:8,8:8:0:8
87,arc-gen,7,3,8,2,0,2,1,6,8,3,6,0,1,0,8,8,8,8,8:8,8:8,8:8:8:8
87,arc-gen,7,4,8,2,0,2,2,6,8,3,5,0,0,0,8,8,8,8,8:8,8:8,8:8:8:8
87,arc-gen,7,5,8,2,0,2,3,6,8,3,4,0,1,0,8,8,8,2,8:8,8:2,8:8:8:2
87,arc-gen,8,2,8,0,1,3,0,6,8,2,7,1,0,0,8,8,0,8,8:8,0:8,8:8:0:8
87,arc-gen,8,3,8,0,1,3,1,6,8,2,6,1,1,0,8,8,8,8,8:8,8:8,8:8:8:8
87,arc-gen,8,4,8,0,1,3,2,6,8,2,5,1,0,0,8,8,8,8,8:8,8:8,8:8:8:8
87,arc-gen,8,5,8,0,1,3,3,6,8,2,4,1,1,0,8,8,8,0,8:8,8:0,8:8:8:0
87,arc-gen,9,2,8,0,1,4,0,6,8,1,7,0,0,0,8,8,0,8,8:8,0:8,8:8:0:8
87,arc-gen,9,3,8,0,1,4,1,6,8,1,6,0,1,0,8,8,8,8,8:8,8:8,8:8:8:8
87,arc-gen,9,4,8,0,1,4,2,6,8,1,5,0,0,0,8,8,8,8,8:8,8:8,8:8:8:8
87,arc-gen,9,5,8,0,1,4,3,6,8,1,4,0,1,0,8,8,8,0,8:8,8:0,8:8:8:0
87,arc-gen,10,2,8,0,1,5,0,6,8,0,7,1,0,0,8,0,0,8,8:0,0:8,8:0:0:8
87,arc-gen,10,3,8,0,1,5,1,6,8,0,6,1,1,0,8,0,8,8,8:0,8:8,8:0:8:8
87,arc-gen,10,4,8,0,1,5,2,6,8,0,5,1,0,0,8,0,8,8,8:0,8:8,8:0:8:8
87,arc-gen,10,5,8,0,1,5,3,6,8,0,4,1,1,0,8,0,8,0,8:0,8:0,8:0:8:0
88,arc-gen,3,10,5,8,0,1,5,5,9,3,3,1,1,0,8,5,8,5,8:5,8:5,8:5:8:5
88,arc-gen,3,11,5,0,1,1,6,5,9,3,2,1,0,0,8,5,5,5,8:5,5:5,8:5:5:5
88,arc-gen,3,12,5,8,0,1,7,5,9,3,1,1,1,0,8,5,5,5,8:5,5:5,8:5:5:5
88,arc-gen,3,13,5,0,1,1,8,5,9,3,0,1,0,0,0,5,5,0,0:5,5:0,0:5:5:0
88,arc-gen,4,10,5,8,0,2,5,5,9,2,3,0,1,0,5,5,0,5,5:5,0:5,5:5:0:5
88,arc-gen,4,11,5,0,1,2,6,5,9,2,2,0,0,0,5,5,5,5,5:5,5:5,5:5:5:5
88,arc-gen,4,12,5,0,1,2,7,5,9,2,1,0,1,0,5,5,5,5,5:5,5:5,5:5:5:5
88,arc-gen,4,13,5,0,1,2,8,5,9,2,0,0,0,0,5,5,5,0,5:5,5:0,5:5:5:0
88,arc-gen,5,10,5,0,1,3,5,5,9,1,3,1,1,0,5,5,0,5,5:5,0:5,5:5:0:5
88,arc-gen,5,11,5,0,1,3,6,5,9,1,2,1,0,0,5,5,5,5,5:5,5:5,5:5:5:5
88,arc-gen,5,12,5,0,1,3,7,5,9,1,1,1,1,0,5,5,5,5,5:5,5:5,5:5:5:5
88,arc-gen,5,13,5,0,1,3,8,5,9,1,0,1,0,0,5,5,5,0,5:5,5:0,5:5:5:0
88,arc-gen,6,10,5,0,1,4,5,5,9,0,3,0,1,0,5,0,0,5,5:0,0:5,5:0:0:5
88,arc-gen,6,11,5,0,1,4,6,5,9,0,2,0,0,0,5,0,5,5,5:0,5:5,5:0:5:5
88,arc-gen,6,12,5,0,1,4,7,5,9,0,1,0,1,0,5,0,5,5,5:0,5:5,5:0:5:5
88,arc-gen,6,13,5,0,1,4,8,5,9,0,0,0,0,0,5,0,5,0,5:0,5:0,5:0:5:0
89,arc-gen,3,10,3,4,0,1,5,5,9,3,3,1,1,1,4,3,4,3,4:3,4:3,4:3:4:3
89,arc-gen,3,11,3,0,1,1,6,5,9,3,2,1,0,1,0,3,3,3,0:3,3:3,0:3:3:3
89,arc-gen,3,12,3,0,1,1,7,5,9,3,1,1,1,1,0,3,3,3,0:3,3:3,0:3:3:3
89,arc-gen,3,13,3,0,1,1,8,5,9,3,0,1,0,1,0,3,3,0,0:3,3:0,0:3:3:0
89,arc-gen,4,10,3,4,0,2,5,5,9,2,3,0,1,1,3,3,4,3,3:3,4:3,3:3:4:3
89,arc-gen,4,11,3,4,0,2,6,5,9,2,2,0,0,1,3,3,3,3,3:3,3:3,3:3:3:3
89,arc-gen,4,12,3,0,1,2,7,5,9,2,1,0,1,1,3,3,3,3,3:3,3:3,3:3:3:3
89,arc-gen,4,13,3,0,1,2,8,5,9,2,0,0,0,1,3,3,3,0,3:3,3:0,3:3:3:0
89,arc-gen,5,10,3,4,0,3,5,5,9,1,3,1,1,1,3,3,4,3,3:3,4:3,3:3:4:3
89,arc-gen,5,11,3,4,0,3,6,5,9,1,2,1,0,1,3,3,3,3,3:3,3:3,3:3:3:3
89,arc-gen,5,12,3,0,1,3,7,5,9,1,1,1,1,1,3,3,3,3,3:3,3:3,3:3:3:3
89,arc-gen,5,13,3,0,1,3,8,5,9,1,0,1,0,1,3,3,3,0,3:3,3:0,3:3:3:0
89,arc-gen,6,10,3,0,1,4,5,5,9,0,3,0,1,1,3,0,4,3,3:0,4:3,3:0:4:3
89,arc-gen,6,11,3,0,1,4,6,5,9,0,2,0,0,1,3,0,3,3,3:0,3:3,3:0:3:3
89,arc-gen,6,12,3,0,1,4,7,5,9,0,1,0,1,1,3,0,3,3,3:0,3:3,3:0:3:3
89,arc-gen,6,13,3,0,1,4,8,5,9,0,0,0,0,1,3,0,3,0,3:0,3:0,3:0:3:0
90,arc-gen,4,7,4,8,0,2,5,6,9,3,3,0,1,1,8,4,8,4,8:4,8:4,8:4:8:4
90,arc-gen,4,8,4,8,0,2,6,6,9,3,2,0,0,1,8,4,4,4,8:4,4:4,8:4:4:4
90,arc-gen,4,9,4,8,0,2,7,6,9,3,1,0,1,1,8,4,4,4,8:4,4:4,8:4:4:4
90,arc-gen,4,10,4,0,1,2,8,6,9,3,0,0,0,1,0,4,4,0,0:4,4:0,0:4:4:0
90,arc-gen,5,7,4,8,0,3,5,6,9,2,3,1,1,1,4,4,8,4,4:4,8:4,4:4:8:4
90,arc-gen,5,8,4,8,0,3,6,6,9,2,2,1,0,1,4,4,4,4,4:4,4:4,4:4:4:4
90,arc-gen,5,9,4,0,1,3,7,6,9,2,1,1,1,1,4,4,4,4,4:4,4:4,4:4:4:4
90,arc-gen,5,10,4,0,1,3,8,6,9,2,0,1,0,1,4,4,4,0,4:4,4:0,4:4:4:0
90,arc-gen,6,7,4,8,0,4,5,6,9,1,3,0,1,1,4,0,8,4,4:0,8:4,4:0:8:4
90,arc-gen,6,8,4,8,0,4,6,6,9,1,2,0,0,1,4,0,4,4,4:0,4:4,4:0:4:4
90,arc-gen,6,9,4,0,1,4,7,6,9,1,1,0,1,1,4,0,4,4,4:0,4:4,4:0:4:4
90,arc-gen,6,10,4,0,1,4,8,6,9,1,0,0,0,1,4,0,4,0,4:0,4:0,4:0:4:0
91,arc-gen,6,9,7,3,0,2,4,6,8,3,3,0,0,1,3,7,3,7,3:7,3:7,3:7:3:7
91,arc-gen,6,10,7,3,0,2,5,6,8,3,2,0,1,1,3,7,7,7,3:7,7:7,3:7:7:7
91,arc-gen,6,11,7,0,1,2,6,6,8,3,1,0,0,1,3,7,7,7,3:7,7:7,3:7:7:7
91,arc-gen,6,12,7,0,1,2,7,6,8,3,0,0,1,1,0,7,7,0,0:7,7:0,0:7:7:0
91,arc-gen,7,9,7,3,0,3,4,6,8,2,3,1,0,1,7,7,0,7,7:7,0:7,7:7:0:7
91,arc-gen,7,10,7,0,1,3,5,6,8,2,2,1,1,1,7,7,7,7,7:7,7:7,7:7:7:7
91,arc-gen,7,11,7,0,1,3,6,6,8,2,1,1,0,1,7,7,7,7,7:7,7:7,7:7:7:7
91,arc-gen,7,12,7,0,1,3,7,6,8,2,0,1,1,1,7,7,7,0,7:7,7:0,7:7:7:0
91,arc-gen,8,9,7,0,1,4,4,6,8,1,3,0,0,1,7,7,0,7,7:7,0:7,7:7:0:7
91,arc-gen,8,10,7,0,1,4,5,6,8,1,2,0,1,1,7,7,7,7,7:7,7:7,7:7:7:7
91,arc-gen,8,11,7,0,1,4,6,6,8,1,1,0,0,1,7,7,7,7,7:7,7:7,7:7:7:7
91,arc-gen,8,12,7,0,1,4,7,6,8,1,0,0,1,1,7,7,7,0,7:7,7:0,7:7:7:0
91,arc-gen,9,9,7,0,1,5,4,6,8,0,3,1,0,1,7,0,0,7,7:0,0:7,7:0:0:7
91,arc-gen,9,10,7,0,1,5,5,6,8,0,2,1,1,1,7,0,7,7,7:0,7:7,7:0:7:7
91,arc-gen,9,11,7,0,1,5,6,6,8,0,1,1,0,1,7,0,7,7,7:0,7:7,7:0:7:7
91,arc-gen,9,12,7,0,1,5,7,6,8,0,0,1,1,1,7,0,7,0,7:0,7:0,7:0:7:0
92,arc-gen,4,10,8,4,0,2,5,5,9,2,3,0,1,1,0,8,4,8,0:8,4:8,0:8:4:8
92,arc-gen,4,11,8,4,0,2,6,5,9,2,2,0,0,1,4,8,8,8,4:8,8:8,4:8:8:8
92,arc-gen,4,12,8,0,1,2,7,5,9,2,1,0,1,1,4,8,8,8,4:8,8:8,4:8:8:8
92,arc-gen,4,13,8,0,1,2,8,5,9,2,0,0,0,1,0,8,8,0,0:8,8:0,0:8:8:0
92,arc-gen,5,10,8,4,0,3,5,5,9,1,3,1,1,1,8,8,4,8,8:8,4:8,8:8:4:8
92,arc-gen,5,11,8,4,0,3,6,5,9,1,2,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
92,arc-gen,5,12,8,0,1,3,7,5,9,1,1,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
92,arc-gen,5,13,8,0,1,3,8,5,9,1,0,1,0,1,8,8,8,0,8:8,8:0,8:8:8:0
92,arc-gen,6,10,8,4,0,4,5,5,9,0,3,0,1,1,8,0,0,8,8:0,0:8,8:0:0:8
92,arc-gen,6,11,8,4,0,4,6,5,9,0,2,0,0,1,8,0,8,8,8:0,8:8,8:0:8:8
92,arc-gen,6,12,8,0,1,4,7,5,9,0,1,0,1,1,8,0,8,8,8:0,8:8,8:0:8:8
92,arc-gen,6,13,8,0,1,4,8,5,9,0,0,0,0,1,8,0,8,0,8:0,8:0,8:0:8:0
93,arc-gen,5,6,2,7,0,2,4,7,8,4,3,0,0,1,7,2,7,2,7:2,7:2,7:2:7:2
93,arc-gen,5,7,2,7,0,2,5,7,8,4,2,0,1,1,7,2,2,2,7:2,2:2,7:2:2:2
93,arc-gen,5,8,2,7,0,2,6,7,8,4,1,0,0,1,7,2,2,2,7:2,2:2,7:2:2:2
93,arc-gen,5,9,2,7,0,2,7,7,8,4,0,0,1,1,7,2,2,0,7:2,2:0,7:2:2:0
93,arc-gen,6,6,2,7,0,3,4,7,8,3,3,1,0,1,2,2,7,2,2:2,7:2,2:2:7:2
93,arc-gen,6,7,2,0,1,3,5,7,8,3,2,1,1,1,2,2,2,2,2:2,2:2,2:2:2:2
93,arc-gen,6,8,2,7,0,3,6,7,8,3,1,1,0,1,2,2,2,2,2:2,2:2,2:2:2:2
93,arc-gen,6,9,2,7,0,3,7,7,8,3,0,1,1,1,2,2,2,0,2:2,2:0,2:2:2:0
93,arc-gen,7,6,2,7,0,4,4,7,8,2,3,0,0,1,2,2,7,2,2:2,7:2,2:2:7:2
93,arc-gen,7,7,2,7,0,4,5,7,8,2,2,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
93,arc-gen,7,8,2,7,0,4,6,7,8,2,1,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
93,arc-gen,7,9,2,7,0,4,7,7,8,2,0,0,1,1,2,2,2,0,2:2,2:0,2:2:2:0
93,arc-gen,8,6,2,0,1,5,4,7,8,1,3,1,0,1,2,2,0,2,2:2,0:2,2:2:0:2
93,arc-gen,8,7,2,0,1,5,5,7,8,1,2,1,1,1,2,2,2,2,2:2,2:2,2:2:2:2
93,arc-gen,8,8,2,7,0,5,6,7,8,1,1,1,0,1,2,2,2,2,2:2,2:2,2:2:2:2
93,arc-gen,8,9,2,7,0,5,7,7,8,1,0,1,1,1,2,2,2,0,2:2,2:0,2:2:2:0
93,arc-gen,9,6,2,0,1,6,4,7,8,0,3,0,0,1,2,0,0,2,2:0,0:2,2:0:0:2
93,arc-gen,9,7,2,0,1,6,5,7,8,0,2,0,1,1,2,0,2,2,2:0,2:2,2:0:2:2
93,arc-gen,9,8,2,0,1,6,6,7,8,0,1,0,0,1,2,0,2,2,2:0,2:2,2:0:2:2
93,arc-gen,9,9,2,0,1,6,7,7,8,0,0,0,1,1,2,0,2,0,2:0,2:0,2:0:2:0
94,arc-gen,5,9,3,1,0,2,4,7,8,4,3,0,0,1,1,3,1,3,1:3,1:3,1:3:1:3
94,arc-gen,5,10,3,1,0,2,5,7,8,4,2,0,1,1,1,3,3,3,1:3,3:3,1:3:3:3
